id,annualHouseholdIncome,birthYear2020,coronavirusConcern,coronavirusEmployment,coronavirusIntent_Mask,coronavirusIntent_SixFeet,coronavirusIntent_StayHome,coronavirusIntent_WashHands,coronavirusLocalCommunity,coronavirusSupportSystem,coronavirusSymptoms,ratioOfAdultHospitalization,coronavirusWhenShouldReopen,education,ethnicity,gender,hasCoronavirusBelief,politicalBelief,politicalParty,religion,religiosity,trumpApproval,zipcodePrefix,startTime,coronaSimilarFlu,coronaOnlyElderly,youngInvulnerable,elderlyMoreRisk,coronaAllHospitalize,coronaKillsMost,ethnicitySpreadsCovid,allSpreadCovid,nonNativesSpreadCovid,asymptomaticSpread,onlySickSpread,infectFromAnimal,location.id
b11ae2bfbdd5776279a2d7a59feaf7d7,,1988,4.9,was-full,100,100,100,100,0,"fedgov, state-gov",none,three-percent,4-mo,some-college,black,female,0,4.9,0,something-else,8.4,2.5,300,2020-04-29T19:31:54Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b13569a3df9b98856abbd6dd74606d3f,,1987,8.2,now-disabled,84,75,69,70,0,fam-friend,none,three-percent,2-wk,highschool,white,female,1.2,3.6,4.3,orthodox,3.9,4,333,2020-06-11T21:03:27Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Florida_UnitedStates
b139c3dd8c916605581330d10370edcd,,1942,6.4,was-jobless,69,75,30,63,0,"fam-friend, religious",none,one-in-30k,immediate,some-college,white,female,0.5,7.6,8.5,evangelical-protestant,10,8,335,2020-06-10T03:54:19Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b13a1685eafd51d0964cf14a7dfc1e24,49000,2000,7,now-part,100,100,100,100,0,"fam-friend, local-gov, state-gov, fedgov",none,one-in-1k,3-mo,highschool,hispanic-latino,male,0,4.9,0,catholic,10,4.2,900,2020-04-29T19:47:48Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,California_UnitedStates
b13d381ff74f1e7e94618dc6d669c839,,1999,5.2,was-part,100,100,96,96,0,fam-friend,headache,one-in-1k,3-mo,highschool,black,female,0,5.8,3.1,evangelical-protestant,10,0,110,2020-06-10T01:06:47Z,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
b13e350d92690dccbe4a0a0ab79e8e25,,2002,1.7,now-jobless,,54,35,57,0,fam-friend,sore-throat,one-in-1k,immediate,highschool,white,male,4.3,4.2,5.2,catholic,5.3,5,112,2020-04-29T17:22:37Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NewYork_UnitedStates
b13f31f404c753d69bd746d4958ae6df,124000,2000,10,was-full,,50,100,49,2,fam-friend,nasal,one-in-1k,immediate,postgrad,black,male,5,10,0.3,catholic,7.8,4.8,303,2020-04-29T16:50:38Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b142428fc1dcd953bc923606c182dee4,140000,1979,1.2,now-part,46,100,42,99,0,fam-friend,none,one-in-30k,1-wk,college,white,male,0,10,10,evangelical-protestant,10,10,935,2020-05-06T04:47:01Z,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b1455d344c6424aec974b7ae254d6a4a,45000,1966,7.7,was-full,97,90,99,97,0,no-one,none,thirty-percent,6-mo,highschool,other-mixed,female,1.4,5.1,5.1,nothing-in-particular,7.6,5.1,346,2020-06-10T03:51:10Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b145e38156d1d79460b044fad6edf4e1,30000,1999,7.9,now-jobless,78,71,67,61,0,"fam-friend, fedgov",none,thirty-percent,3-mo,highschool,hispanic-latino,male,1.4,4.2,6.6,evangelical-protestant,7.2,3.9,330,2020-06-04T22:27:35Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b14e41ff402b5efb5b9df77746674762,50000,1963,10,was-part,100,100,100,100,11,"fam-friend, employer, local-community, local-gov","short-breath, fatigue, dry-cough",three-percent,2-mo,school,white,female,0,5.3,5.3,nothing-in-particular,2.5,5.5,939,2020-06-10T05:16:48Z,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b1547f55e5a114cfdf2a532545b28ce7,60000,1977,9.1,was-jobless,,87,92,91,0,religious,"muscle-ache, lost-smell-taste, headache, nasal",one-in-30k,few-days,highschool,hispanic-latino,female,0.9,8.7,8.9,something-else,9.5,9,932,2020-04-29T18:18:20Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
b159a248f52a50c8b7f01e5ee3c8f075,125000,1958,1.6,now-retired,0,67,7,73,0,local-community,none,one-in-1k,immediate,college,white,female,0,5.3,8.5,something-else,1.2,10,148,2020-06-04T22:50:53Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
b16124cdb04f8fcc64414014b101c30e,35000,1994,7.2,was-full,100,93,64,100,5,"fam-friend, state-gov, employer",none,three-percent,1-mo,some-college,hispanic-latino,female,3.7,4.4,4.8,something-else,7.8,0,925,2020-06-10T01:16:07Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b16a1de663f07506425967de06ae5e61,,1974,2.9,now-jobless,92,86,91,90,0,fam-friend,none,one-in-30k,6-mo,some-college,white,female,0.6,3.5,4.9,catholic,5.2,4.9,132,2020-05-25T19:27:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NewYork_UnitedStates
b16d01dd05f96844f80f21d3f1e2b8c9,,1997,7.8,now-jobless,79,74,82,83,0,fam-friend,none,almost-all,2-wk,highschool,hispanic-latino,female,0,5.8,4.2,catholic,7.7,1.3,924,2020-06-10T01:07:06Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b1726173aa9eb50784a9ceab91e39a99,,1998,0,was-part,,100,100,100,0,no-one,"dry-cough, short-breath, nasal, lost-smell-taste, headache",one-in-1k,4-mo,some-college,white,female,4.5,10,10,nothing-in-particular,10,10,953,2020-04-29T18:07:49Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,California_UnitedStates
b179e0db739fbbfb4451e1daf0537934,,1976,9.8,now-retired,89,94,100,81,0,fam-friend,headache,almost-all,2-mo,highschool,white,female,1.8,8.1,8.8,something-else,3.5,10,301,2020-06-10T06:39:40Z,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Georgia_UnitedStates
b19234f336229dd79e7fea9b15d2896c,,2002,4,"now-full, was-retired",83,56,76,72,0,no-one,none,almost-all,few-days,highschool,hispanic-latino,female,0.9,4.2,5.8,catholic,5.4,0.4,943,2020-05-06T06:35:14Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
b1927045f3f114b7e9b4957587e7cdb9,,1980,4.4,now-full,0,0,99,100,3,no-one,nasal,one-in-1k,few-days,college,black,other,0,10,10,agnostic,0.7,0,947,2020-04-29T19:52:46Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
b192f2c2f4c4e88a7d7459c65b10263f,,1941,4.3,was-retired,96,98,96,95,0,fam-friend,none,three-in-ten,3-wk,postgrad,white,female,0.6,0,0.1,jewish,0,0,100,2020-06-11T20:07:14Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
b19c8602428058cf7e1eda0620978e4e,350000,1995,0.4,was-full,78,91,15,88,15,local-gov,short-breath,one-in-30k,immediate,postgrad,white,male,0.6,8.8,0.6,catholic,8,8.5,321,2020-05-25T18:18:49Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Florida_UnitedStates
b19ed982fd47af8cc47f07c88cd8cfb6,,1993,9.8,now-disabled,,96,88,100,0,no-one,none,thirty-percent,1-wk,some-college,white,female,0,4.8,5,jewish,0.5,3.1,303,2020-04-29T17:31:06Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Georgia_UnitedStates
b1a0d12e250a14a7739fb799c0a1cc89,,1956,5.1,now-retired,91,30,80,48,0,no-one,none,one-in-30k,immediate,highschool,white,female,1.4,4.8,4.8,catholic,10,4.8,349,2020-05-29T02:18:43Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Florida_UnitedStates
b1a22d790dc85d14f56c0ea1cc38f939,,1997,9.4,now-jobless,64,95,97,90,0,private-org,none,three-percent,3-wk,highschool,other-mixed,male,0,4.9,4,nothing-in-particular,5.9,0,100,2020-06-10T01:47:55Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,NewYork_UnitedStates
b1a78136a738196ee3b1d8120d02217b,,1980,1.9,"was-full, now-full",0,100,19,99,0,fam-friend,none,one-in-30k,immediate,postgrad,other-mixed,female,0,4.9,5.3,orthodox,6.3,7.7,338,2020-06-11T21:57:28Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b1b73a45b85fcf0ced4cd87948b5fa94,4,2002,0.7,now-jobless,64,23,96,2,0,private-org,none,three-in-ten,2-wk,postgrad,other-mixed,other,0.6,5.2,5.2,atheist,10,4.9,347,2020-06-04T20:12:06Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Florida_UnitedStates
b1ccc0f59e3ef2cdd2941e0ceb2f3086,,1999,9.7,now-full,100,100,100,99,1,"local-community, fedgov, state-gov, local-gov, private-org",none,thirty-percent,few-days,postgrad,black,male,5.6,6.4,5.3,catholic,10,0,335,2020-06-04T20:12:08Z,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
b1cf630b8da98338cc0be839658126ce,,2002,0.3,now-full,15,7,100,15,0,other,none,three-in-ten,1-wk,some-college,white,female,0,0,7.3,nothing-in-particular,2.1,2,325,2020-06-11T19:31:36Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Florida_UnitedStates
b1d33e453861338bf594b23f8fab466d,40000,2001,6.4,was-part,100,100,100,100,1,"fam-friend, local-community",none,three-in-ten,1-mo,some-college,hispanic-latino,female,0,0,0,nothing-in-particular,1.5,0,951,2020-06-10T07:09:42Z,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b1d3e7be9e7a07c90d71d9389d671965,,1996,5.9,was-full,69,74,73,75,1,"fam-friend, employer",none,three-percent,1-wk,highschool,white,female,1.2,5.6,5.6,nothing-in-particular,6.4,5.7,302,2020-05-29T02:17:25Z,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b1d4670eb8a9b114272170143b7d650b,25000,1996,10,was-full,100,100,100,100,0,"fam-friend, religious",none,thirty-percent,few-days,highschool,white,female,0.3,8.6,0.1,catholic,7.5,0.1,941,2020-05-25T17:21:00Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b1df25f2378202876c6b912d1343ecff,200000,2000,5.5,now-full,60,34,60,57,0,fam-friend,"nasal, headache",thirty-percent,few-days,some-college,other-mixed,male,0,0,5.3,muslim,6.1,5.5,145,2020-05-25T19:10:11Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
b1eb1d4ae68d61c199eab9edc34eb253,,1975,2.9,was-full,14,60,33,100,0,fam-friend,none,one-in-1k,2-mo,some-college,hispanic-latino,female,2.7,3.1,6.2,something-else,7.6,5.8,336,2020-06-05T00:05:04Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b1f445c341fd4f636bcc78d945e14aef,,1986,9.2,now-retired,100,100,100,100,0,no-one,none,one-in-1k,6-mo,college,asian,male,0,4.8,5,nothing-in-particular,5.3,3.7,918,2020-06-12T00:29:20Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,California_UnitedStates
b1f5bfa92956f1495c02b79cf2c8c2e3,15000,1980,9.3,was-full,82,76,79,76,0,"fam-friend, religious",short-breath,one-in-30k,1-wk,some-college,white,female,9.9,6.6,3,catholic,7,6.6,100,2020-04-29T19:53:38Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NewYork_UnitedStates
b2055d264ffcbf4776f3b844198310a9,65000,1994,8.4,was-full,100,100,100,95,100,fam-friend,none,three-percent,6-mo,some-college,white,male,4.8,9.3,9.8,other-protestant,0,10,308,2020-05-29T03:17:12Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b20b8bbd2717e4b5f4cb5da6b2fb8d6f,,1983,3.7,now-part,67,34,72,24,1,fam-friend,sore-throat,one-in-30k,2-wk,college,white,female,3.7,3.5,2.7,nothing-in-particular,0,1.4,945,2020-06-10T03:13:30Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b20e3b7aa1158c6fe50fdbee301de5f1,500,1994,6.6,"was-part, now-full",100,97,88,69,0,"fam-friend, fedgov",none,one-in-1k,2-mo,postgrad,hispanic-latino,female,0,5.9,2,catholic,9.4,5.1,300,2020-06-04T22:09:55Z,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b20ff29d33556abe4603b458c3f61a42,35000,2001,3.2,now-jobless,78,95,89,28,0,"fam-friend, local-community",fatigue,three-percent,3-mo,highschool,white,male,0,2.1,2.4,agnostic,0,0,349,2020-06-10T04:13:56Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b214c65ebe22ce7f6737f37948bda9c7,45000,1953,8.7,now-retired,100,97,100,86,0,fam-friend,none,thirty-percent,1-mo,college,white,female,0.5,2.6,2.2,orthodox,7,0.7,906,2020-06-04T22:37:36Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b21d7c3fda9794858d40a84a72ac577c,,1996,6,"now-jobless, was-full",98,100,100,100,2,fam-friend,none,three-percent,3-mo,some-college,asian,female,0.5,5.4,4,something-else,5.6,0.2,113,2020-06-12T00:52:03Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
b21ffcd88a2cb789d57ee94325929aa0,,2000,5.6,now-disabled,58,62,70,65,0,"fam-friend, employer, religious, other",none,three-percent,1-wk,highschool,black,female,0,5,5,nothing-in-particular,8.3,4.9,322,2020-06-04T22:18:32Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
b22c8a697cf9845fb2602d51a0ce84db,100000,1991,10,"was-full, now-full",100,100,100,100,1,"fam-friend, state-gov, local-gov",none,three-percent,4-mo,college,white,male,0,2.8,2.7,jewish,0,0,117,2020-06-04T22:11:16Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
b233abdda51ddc0e7b28038259b22e6f,,1999,10,was-part,100,100,100,100,1,"state-gov, fedgov",none,almost-all,1-mo,postgrad,white,female,5.1,5.2,5.3,something-else,10,0,950,2020-05-15T18:40:45Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b2358e47b5c57cb052726340bff99172,74000,1990,9.3,"was-full, now-jobless",,70,100,85,5,"state-gov, fedgov, local-gov, local-community, private-org, fam-friend",none,thirty-percent,3-mo,college,hispanic-latino,male,1.7,8.8,2.7,catholic,7.1,4.4,302,2020-04-29T15:32:06Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b23a050db434c1cb86f1c017b624d292,200000,1994,7.4,"was-jobless, now-part",41,47,46,51,0,local-gov,none,three-in-ten,few-days,college,white,female,3.5,3.2,4.5,catholic,4.5,7.3,960,2020-05-28T21:40:30Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
b23a67edb7587913d7ca56f2db0145cf,,1976,0,was-full,0,0,0,100,0,fedgov,none,one-in-30k,immediate,highschool,white,male,0.1,10,10,nothing-in-particular,0.2,10,945,2020-05-15T15:46:43Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b23eb9871ac5175a55a6884b9f54d2a5,10000,1999,7,was-jobless,100,54,100,69,0,"fam-friend, local-gov, state-gov, fedgov",headache,three-percent,4-mo,highschool,white,female,3.3,4.9,5,nothing-in-particular,5.2,6.1,322,2020-05-25T20:05:59Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b24b9427765207d861ae6e3e1ff03711,10000,1980,6.8,was-disabled,100,61,97,91,0,no-one,none,almost-all,1-mo,some-college,hispanic-latino,female,4.9,2,1.3,agnostic,0.5,0,902,2020-05-28T23:24:25Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b25a72dda19666183ad1215c04fc0492,,1999,3.4,now-retired,27,24,20,22,0,employer,none,one-in-1k,immediate,some-college,hispanic-latino,female,0,2.4,1.5,evangelical-protestant,2.1,1.9,114,2020-05-25T18:09:31Z,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NewYork_UnitedStates
b260d44cbe6b159c1e39b0557343a6aa,,2001,1.8,was-part,90,100,100,100,0,fam-friend,short-breath,one-in-30k,1-mo,school,asian,male,7.4,1.6,9.1,muslim,9.2,0.7,303,2020-06-04T22:31:01Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b26183cc8162b68242f92c877de6f5e4,65000,2001,9.5,was-jobless,89,87,79,82,3,"local-community, fam-friend, private-org",none,thirty-percent,3-mo,some-college,hispanic-latino,female,0.9,2.7,5,nothing-in-particular,6.5,2.3,920,2020-06-10T01:03:50Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,California_UnitedStates
b261eabedf8d04514895a42b1007348a,,1970,6.7,"was-jobless, was-part, was-full",,22,76,20,0,"other, state-gov","dry-cough, short-breath, diarrhea, muscle-ache, fatigue, nasal, sore-throat, lost-smell-taste, fever",three-in-ten,1-wk,college,black,male,4.8,2.9,1.6,something-else,7.7,6.8,100,2020-04-29T15:33:46Z,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NewYork_UnitedStates
b26bc4b0c361c18dfc0d603e844fb57e,90000,1960,9.8,now-disabled,51,100,99,83,0,no-one,nasal,three-in-ten,1-wk,postgrad,hispanic-latino,male,2.9,5.1,5.6,evangelical-protestant,4.9,0.3,932,2020-06-11T20:02:17Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b26f49d866c983c02a4e4f8a5b54eb99,2,1992,1.2,now-disabled,100,4,2,19,0,no-one,nausea-vomit,almost-all,2-mo,college,hispanic-latino,male,1.5,0.7,10,something-else,2.6,8,104,2020-06-11T23:08:14Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NewYork_UnitedStates
b2781af15c6cccceb3fd14ce675d6062,,1991,7.8,was-full,100,100,100,100,1,no-one,none,three-percent,3-mo,some-college,other-mixed,male,2.4,4.8,2.9,evangelical-protestant,8.1,0,330,2020-05-06T03:48:31Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b27cce401847cf4e69cf3f959a545646,,1990,9.8,was-full,100,100,100,100,1,"fam-friend, fedgov, state-gov, local-gov, religious, employer, local-community, private-org",none,almost-all,5-mo,highschool,black,male,4.4,10,5.2,nothing-in-particular,0,5.2,900,2020-06-11T21:03:21Z,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,California_UnitedStates
b2931cd903b1fc04c6fedaecda387f94,999999,1999,9.5,now-full,,74,77,80,0,fedgov,diarrhea,one-in-30k,few-days,highschool,hispanic-latino,male,0,9.7,8,evangelical-protestant,8.7,7.8,910,2020-04-29T16:59:18Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
b29555ddd2b9f2338c118fc7dc091c18,,1998,6.4,"now-jobless, was-full",62,49,45,48,10000,fam-friend,"muscle-ache, fever",one-in-1k,1-wk,highschool,hispanic-latino,female,6.4,6.9,6.6,nothing-in-particular,4,4.7,123,2020-05-25T18:15:39Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NewYork_UnitedStates
b29d358780b58a6cb2f8916642ad1ba1,100000,1990,5.1,was-full,97,100,24,96,15,"fam-friend, employer, state-gov",none,three-percent,2-wk,college,asian,male,4.9,2.1,0,nothing-in-particular,0.4,0,917,2020-06-10T01:31:32Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b2a4f286849f83cca7dd79f187b783e8,,2000,7.1,now-part,51,25,100,0,0,state-gov,"dry-cough, short-breath, diarrhea, muscle-ache, fatigue, nasal, sore-throat, fever, lost-smell-taste, headache, nausea-vomit",one-in-30k,2-wk,college,white,male,0,7.1,5.1,nothing-in-particular,0,0.2,327,2020-05-25T17:54:56Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Florida_UnitedStates
b2aa47367237812cdcfdf1dcda7f644c,1000,1999,9.3,now-part,86,99,10,12,0,fedgov,sore-throat,thirty-percent,3-wk,college,hispanic-latino,male,9.2,0,0.7,other-protestant,0.5,9.4,123,2020-06-12T00:31:08Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NewYork_UnitedStates
b2acd1264ccf00e3287c511cc7e5859e,75000,1985,5.6,was-full,24,73,71,72,0,"fam-friend, state-gov, private-org",none,three-percent,1-mo,college,white,male,2.5,6.2,7.4,catholic,5.9,6.5,900,2020-05-25T18:35:29Z,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
b2b49fa2814cd874e2dba3e16f17d913,,2000,8.9,now-jobless,,91,93,10,6,other,nausea-vomit,one-in-1k,2-wk,some-college,white,male,0.9,1.8,3.6,something-else,6,1.3,301,2020-04-29T17:02:09Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
b2be99e32bc48b32a6e9ae90eb76529f,50000,1999,10,now-full,100,100,100,100,1,"employer, fam-friend, fedgov, state-gov, local-gov","sore-throat, headache",one-in-1k,3-wk,some-college,other-mixed,female,3.3,4.9,5.3,catholic,5.4,5.6,322,2020-05-06T02:26:19Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
b2c56b274e5f814c7806eb0fd15077b6,,1991,9.8,now-disabled,24,44,95,61,0,"state-gov, fam-friend",muscle-ache,almost-all,1-mo,school,black,female,5.8,8,1.2,nothing-in-particular,7.6,4.1,322,2020-06-10T01:19:35Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
b2c8cd80c3b2a0db67fbafdf6100afd0,500000,1981,8.2,was-jobless,97,100,100,87,3,fam-friend,none,three-percent,1-mo,some-college,hispanic-latino,female,0.8,1.7,0,atheist,0,3.2,900,2020-05-15T16:15:44Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
b2cc189aed2e3f1e8113f0b1071e7c09,2000,1992,7.2,was-part,93,90,91,100,0,"fam-friend, religious, local-community",none,thirty-percent,3-mo,some-college,black,female,1.4,7.1,2.9,nothing-in-particular,7.3,2.7,318,2020-06-04T22:00:45Z,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Georgia_UnitedStates
b2cf09b0cff5bd57ec8aba8a3ae40ef8,25000,1995,4.2,"was-full, now-part",33,51,52,84,0,"employer, fam-friend",none,three-in-ten,yr-plus,highschool,white,male,0.1,4.9,4.9,nothing-in-particular,5.1,4.7,926,2020-05-29T02:36:31Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
